Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,ImADA2_SVM,20,5000,5,0.95,0.35,0.5766281297335397,0.4375,0.5833333333333334,0.85,0.65,"[[95  5]
 [13  7]]","[0.2516059027777778, 0.4830666480609101, 0.48592670772248464, 0.5022685164270642, 0.5019272112492736, 0.49968348505851534, 0.5000518470603325, 0.49999150349894816, 0.5000013922768666, 0.49999977185230043, 0.5000000373857207, 0.4999999938737385, 0.5000000010038879, 0.49999999983549664, 0.5000000000269565, 0.49999999999558264, 0.5000000000007242, 0.49999999999988115, 0.5000000000000193, 0.49999999999999667]","[0.5450328608301994, 0.033879660642167964, 0.028154020948463417, -0.0045370639856164695, -0.0038544415865535576, 0.000633029967526663, -0.00010369412103656846, 1.699300210528971e-05, -2.7845537331313487e-06, 4.5629539920389683e-07, -7.477144146696568e-08, 1.2252522957090266e-08, -2.00777572748717e-09, 3.290067106559449e-10, -5.3913096212519e-11, 8.834710740679093e-12, -1.448396957928077e-12, 2.376987495721895e-13, -3.8635761256956943e-14, 6.661338147750895e-15]"
0.2,ImADA_12_SVM,20,5000,5,0.78,0.9,0.8378544026261365,0.6,0.45,0.8,0.84,"[[78 22]
 [ 2 18]]","[0.40092180171111114, 0.4863605031312872, 0.4539834209117544, 0.3549736048035493, 0.5918095570519494, 0.46154554827904115, 0.5293590459559958, 0.4961625095792367, 0.5004832018306784, 0.49993886718941394, 0.50000772964073, 0.49999902258895745, 0.5000001235921829, 0.49999998437193205, 0.5000000019761481, 0.49999999975011883, 0.5000000000315972, 0.4999999999960044, 0.5000000000005052, 0.4999999999999363]","[0.20081286878404858, 0.027285763255464446, 0.092294330177679, 0.29862390234929614, -0.18572552576440218, 0.0770610820821471, -0.05878571488408422, 0.007675131545948488, -0.0009664039622100238, 0.00012226562178140472, -1.5459281461328574e-05, 1.954822085146186e-06, -2.4718436584700645e-07, 3.12561359239685e-08, -3.952296283660036e-09, 4.997624533931532e-10, -6.319433865486728e-11, 7.991163286583092e-12, -1.010302952409913e-12, 1.2745360322695171e-13]"
0.2,ImADA1_WSVM,20,5000,5,0.85,0.55,0.6837397165588672,0.47826086956521735,0.4230769230769231,0.8,0.7,"[[85 15]
 [ 9 11]]","[0.2582146666666667, 0.3247146502631398, 0.4588355940030652, 0.5000000000000001, 0.5000000000000001, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.5276343064114111, 0.3660942722107786, 0.08251558128402442, -2.2204460492503136e-16, -2.2204460492503136e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_WSVM,20,5000,5,0.91,0.5,0.6745368781616021,0.5128205128205129,0.5263157894736842,0.8416666666666667,0.705,"[[91  9]
 [10 10]]","[0.2516059027777778, 0.4206891109935264, 0.44471631263155603, 0.4141211337551239, 0.5404965524777706, 0.4632544228021982, 0.5065766750530546, 0.4890873058708944, 0.5030728507365669, 0.49888605190903623, 0.4999013015971575, 0.5001083304814089, 0.499975060889017, 0.5000080556752542, 0.5000011651817557, 0.49999897293457823, 0.5000001970523394, 0.499999944836629, 0.4999999875120932, 0.500000009461165]","[0.5450328608301994, 0.15997258378339435, 0.11102127619683119, 0.17347726533834662, -0.08117090706404767, 0.07362389215240628, -0.013154108741276585, 0.021828854739254437, -0.006145778848544935, 0.0022278998680086435, 0.00019739680824890763, -0.00021666096620799052, 4.987822200741614e-05, -1.6111350509792694e-05, -2.3303635114787613e-06, 2.054130843586114e-06, -3.941046788895942e-07, 1.1032674200489065e-07, 2.4975813681814302e-08, -1.892232995016272e-08]"
0.2,ImADA_12_WSVM,20,5000,5,0.78,0.75,0.7648529270389177,0.5263157894736842,0.40540540540540543,0.775,0.765,"[[78 22]
 [ 5 15]]","[0.40092180171111114, 0.6010796195244004, 0.3389897543723304, 0.4662113884107043, 0.5982497156089326, 0.3726526538261506, 0.4644583881743844, 0.52394881960499, 0.539311442806512, 0.4689614905466267, 0.48431406937953947, 0.5102926743101532, 0.48575666069445217, 0.5107223628783499, 0.49387802090497, 0.5029550237873996, 0.5003607661583949, 0.49922319858875774, 0.5008277696511356, 0.49916721534396924]","[0.20081286878404858, -0.20498277743666363, 0.3338997280457265, 0.06768037383593067, -0.19908876945934745, 0.26042680279020036, 0.07120331162113215, -0.04793431837579651, -0.07878549312067465, 0.06215694287848084, 0.031382159318617715, -0.020588257085459218, 0.028494387924825244, -0.02144801397082967, 0.012244570094107189, -0.005910116386260124, -0.0007215324420018152, 0.0015536040724538505, -0.0016555408147801724, 0.0016655708522277195]"
0.2,WSVM,20,10000,1,0.94,0.35,0.5735852159879994,0.4242424242424242,0.5384615384615384,0.8416666666666667,0.6449999999999999,"[[94  6]
 [13  7]]",None,None
0.2,ADA_WSVM,20,10000,1,0.95,0.25,0.48733971724044817,0.3333333333333333,0.5,0.8333333333333334,0.6,"[[95  5]
 [15  5]]","[0.16458333333333336, 0.3538621799930554, 0.34743351916731946, 0.42522768546163975, 0.5000000000000002, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.8122567874197738, 0.30105265470866366, 0.31516984269334986, 0.15067461584636194, -4.440892098500628e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_SVM,20,10000,1,0.55,0.85,0.6837397165588672,0.4146341463414634,0.27419354838709675,0.6,0.7000000000000001,"[[55 45]
 [ 3 17]]","[0.14666666666666667, 0.5663618607954547, 0.483923094042168, 0.5118169325223898, 0.4918664102609009, 0.5113085487927704, 0.48571044515215606, 0.5103453395070957, 0.49336738807323316, 0.5100314289200085, 0.5005226637983767, 0.5070366848374441, 0.4788492972509908, 0.5097764037068135, 0.5035754276972878, 0.4875443235529973, 0.5121529305064603, 0.4931854053167714, 0.5065444363213814, 0.4883403125158315]","[0.8804939052806506, -0.13351139913440066, 0.03216489972281266, -0.023638266827288888, 0.01626861458585619, -0.02262095523430352, 0.02858689432135045, -0.020693632361681754, 0.013266002012544612, -0.020065550379232296, -0.0010453279775002667, -0.014074298907935079, 0.04232666412630518, -0.019555299744807644, -0.0071509772840087854, 0.024916507938715846, -0.024310649140962967, 0.013630033356318565, -0.01308962017532638, 0.023323603320924792]"
0.2,ImADA2_SVM,20,10000,1,0.95,0.35,0.5766281297335397,0.4375,0.5833333333333334,0.85,0.65,"[[95  5]
 [13  7]]","[0.2516059027777778, 0.4830666480609101, 0.48592670772248464, 0.5022685164270642, 0.49962737853747474, 0.5000610179421268, 0.4999900030790512, 0.5000016377178506, 0.4999997317017839, 0.5000000439537083, 0.499999992799322, 0.5000000011796444, 0.4999999998067459, 0.5000000000316596, 0.49999999999481354, 0.5000000000008495, 0.4999999999998609, 0.5000000000000229, 0.4999999999999962, 0.5000000000000007]","[0.5450328608301994, 0.033879660642167964, 0.028154020948463417, -0.0045370639856164695, 0.0007452430630166421, -0.00012203588485934299, 1.9993841900284445e-05, -3.2754357011485584e-06, 5.365964321218465e-07, -8.790741669096379e-08, 1.4401356011263841e-08, -2.3592887699193393e-09, 3.865081586623051e-10, -6.331912772285093e-11, 1.0373035763570163e-11, -1.6990853168892264e-12, 2.7822188997098683e-13, -4.5741188614558545e-14, 7.549516567451008e-15, -1.3322676295501896e-15]"
0.2,ImADA_12_SVM,20,10000,1,0.58,0.65,0.6140032573203501,0.3466666666666666,0.23636363636363636,0.5916666666666667,0.615,"[[58 42]
 [ 7 13]]","[0.20888888888888887, 0.7572345109976546, 0.42090588892674774, 0.5273769797132237, 0.4927256099669412, 0.5042496299887226, 0.4983398398658291, 0.5012823603917684, 0.498775150897214, 0.5012143841122818, 0.49879000230216713, 0.501207228885143, 0.49879601677403385, 0.5012013996996545, 0.49880179191809815, 0.5011956525541796, 0.4988075081607919, 0.5011899606794528, 0.498813170039887, 0.5011843227548869]","[0.6658179742910133, -0.5687885419444975, 0.1595278690634544, -0.05480877544832605, 0.014549806695386367, -0.008499464641187197, 0.0033203324700756855, -0.0025647264069595978, 0.0024497031058200074, -0.002428773000279696, 0.002420000119817933, -0.0024144624620818828, 0.0024079711059877187, -0.0024028040234683455, 0.0023964207512073904, -0.0023913096664735507, 0.0023849882004776933, -0.002379925852232667, 0.0023736643781811883, -0.002368649939535979]"
0.2,ImADA1_WSVM,20,10000,1,0.55,0.85,0.6837397165588672,0.4146341463414634,0.27419354838709675,0.6,0.7000000000000001,"[[55 45]
 [ 3 17]]","[0.14666666666666667, 0.4966264204545455, 0.5554023774527885, 0.47877354545040496, 0.527966853851691, 0.4718173231767164, 0.5297888716978758, 0.49022789123202465, 0.5041225532389376, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.8804939052806506, 0.006747261479946224, -0.11126160067925742, 0.04247844029096652, -0.055992148464643794, 0.05642515959906283, -0.0596483844506313, 0.019546706583303215, -0.008245293324503791, 2.2204460492503126e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_WSVM,20,10000,1,0.91,0.5,0.6745368781616021,0.5128205128205129,0.5263157894736842,0.8416666666666667,0.705,"[[91  9]
 [10 10]]","[0.2516059027777778, 0.4206891109935264, 0.44471631263155603, 0.40821366672507975, 0.5440038095371835, 0.4675104148270065, 0.5042293460878409, 0.49668442224421383, 0.5004478522133204, 0.4999251496367407, 0.4999497111744391, 0.5000292398040757, 0.4999982397909488, 0.4999995372815891, 0.5000004663904174, 0.4999997827772921, 0.4999999971512832, 0.5000000115916519, 0.49999999637067305, 0.5000000013176097]","[0.5450328608301994, 0.15997258378339435, 0.11102127619683119, 0.18567745796742552, -0.08823589721292413, 0.0650708564231566, -0.008458893922666157, 0.0066312527096872975, -0.0008957046661781586, 0.00014970072763688603, 0.00010057765146096334, -5.8479608217953216e-05, 3.520418102412063e-06, 9.254368218336315e-07, -9.327808347925156e-07, 4.3444541574847745e-07, 5.697433603526431e-09, -2.3183303703551085e-08, 7.258653847478167e-09, -2.6352193829903196e-09]"
0.2,ImADA_12_WSVM,20,10000,1,0.55,0.8,0.66332495807108,0.39506172839506176,0.26229508196721313,0.5916666666666667,0.675,"[[55 45]
 [ 4 16]]","[0.20888888888888887, 0.811749043116886, 0.37510818459549966, 0.5052546683968859, 0.5163117886450009, 0.4980541916185016, 0.5002275224989003, 0.49997333334273797, 0.5000031245922036, 0.49999963387270274, 0.5000000429011799, 0.4999999949730269, 0.5000000005890388, 0.499999999930979, 0.5000000000080874, 0.4999999999990524, 0.500000000000111, 0.499999999999987, 0.5000000000000016, 0.4999999999999998]","[0.6658179742910133, -0.7307076412401688, 0.2551820313908423, -0.010509723724710318, -0.03263515842015841, 0.0038916364089400988, -0.0004550450292088015, 5.3333314574596114e-05, -6.249184407384631e-06, 7.322545945560925e-07, -8.580235986281904e-08, 1.0053946130021506e-08, -1.1780776368320639e-09, 1.380420222383674e-10, -1.617483924602553e-11, 1.8951507030315508e-12, -2.220446049250806e-13, 2.5979218776227988e-14, -3.108624468950448e-15, 4.440892098500624e-16]"
0.2,WSVM,20,10000,2,0.94,0.35,0.5735852159879994,0.4242424242424242,0.5384615384615384,0.8416666666666667,0.6449999999999999,"[[94  6]
 [13  7]]",None,None
0.2,ADA_WSVM,20,10000,2,0.95,0.25,0.48733971724044817,0.3333333333333333,0.5,0.8333333333333334,0.6,"[[95  5]
 [15  5]]","[0.16458333333333336, 0.3538621799930554, 0.34743351916731946, 0.42522768546163975, 0.5000000000000002, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.8122567874197738, 0.30105265470866366, 0.31516984269334986, 0.15067461584636194, -4.440892098500628e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_SVM,20,10000,2,0.67,0.95,0.7978095010715277,0.5277777777777778,0.36538461538461536,0.7166666666666667,0.8099999999999998,"[[67 33]
 [ 1 19]]","[0.19399999999999995, 0.4587836714333225, 0.49400682621620223, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001, 0.49999999999999983, 0.5000000000000002, 0.49999999999999994, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001, 0.49999999999999983, 0.5000000000000002, 0.4999999999999999, 0.49999999999999994, 0.5000000000000001, 0.49999999999999983]","[0.7121127917216502, 0.08262013599307115, 0.011986921653370003, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 4.440892098500624e-16, -4.440892098500628e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 4.440892098500624e-16, -4.440892098500628e-16, 2.2204460492503126e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 4.440892098500624e-16]"
0.2,ImADA2_SVM,20,10000,2,0.95,0.35,0.5766281297335397,0.4375,0.5833333333333334,0.85,0.65,"[[95  5]
 [13  7]]","[0.2516059027777778, 0.4830666480609101, 0.48592670772248464, 0.5022685164270642, 0.49962737853747474, 0.5000610179421268, 0.4999900030790512, 0.5000016377178506, 0.4999997317017839, 0.5000000439537083, 0.499999992799322, 0.5000000011796444, 0.4999999998067459, 0.5000000000316596, 0.49999999999481354, 0.5000000000008495, 0.4999999999998609, 0.5000000000000229, 0.4999999999999962, 0.5000000000000007]","[0.5450328608301994, 0.033879660642167964, 0.028154020948463417, -0.0045370639856164695, 0.0007452430630166421, -0.00012203588485934299, 1.9993841900284445e-05, -3.2754357011485584e-06, 5.365964321218465e-07, -8.790741669096379e-08, 1.4401356011263841e-08, -2.3592887699193393e-09, 3.865081586623051e-10, -6.331912772285093e-11, 1.0373035763570163e-11, -1.6990853168892264e-12, 2.7822188997098683e-13, -4.5741188614558545e-14, 7.549516567451008e-15, -1.3322676295501896e-15]"
0.2,ImADA_12_SVM,20,10000,2,0.57,0.85,0.6960603422117941,0.425,0.2833333333333333,0.6166666666666667,0.7100000000000001,"[[57 43]
 [ 3 17]]","[0.24336749999999996, 0.6510006924380892, 0.42109446583519583, 0.5244423932095645, 0.4778419432166159, 0.5210819439498703, 0.4798476184513859, 0.5184643984314092, 0.4824129024377585, 0.5150590445052502, 0.48580717948753815, 0.5024357766356742, 0.4989840004951642, 0.5001201107221506, 0.49998578309830694, 0.5000016825378815, 0.49999980087204565, 0.5000000235666975, 0.49999999721089217, 0.5000000003300895]","[0.5671525100131504, -0.3117203838619082, 0.15914105895737868, -0.04892378270404476, 0.044345158869896734, -0.04218890081365369, 0.040326609073061785, -0.03694559765577463, 0.03518871202189413, -0.030127200669130983, 0.028393268571922647, -0.004871591809181983, 0.0020320018063999224, -0.00024022144892188772, 2.8433803393781172e-05, -3.365075762918629e-06, 3.982559087387475e-07, -4.7133394965870905e-08, 5.578215636040393e-09, -6.601790229960507e-10]"
0.2,ImADA1_WSVM,20,10000,2,0.96,0.35,0.5796550698475775,0.45161290322580644,0.6363636363636364,0.8583333333333333,0.655,"[[96  4]
 [13  7]]","[0.19399999999999995, 0.35276981913995553, 0.5213757298637801, 0.4923274256384367, 0.4518608992170092, 0.5358126510693124, 0.470370470555675, 0.5225806947241034, 0.4850981620535468, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.7121127917216502, 0.30344311190600787, -0.04277753376010474, 0.015346353352409128, 0.0965773504547278, -0.07174816420136759, 0.0593285708239381, -0.04519213006234519, 0.02981250506101357, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_WSVM,20,10000,2,0.91,0.5,0.6745368781616021,0.5128205128205129,0.5263157894736842,0.8416666666666667,0.705,"[[91  9]
 [10 10]]","[0.2516059027777778, 0.4206891109935264, 0.44471631263155603, 0.40821366672507975, 0.5440038095371835, 0.4675104148270065, 0.5042293460878409, 0.49668442224421383, 0.5004478522133204, 0.4999251496367407, 0.4999497111744391, 0.5000292398040757, 0.4999982397909488, 0.4999995372815891, 0.5000004663904174, 0.4999997827772921, 0.4999999971512832, 0.5000000115916519, 0.49999999637067305, 0.5000000013176097]","[0.5450328608301994, 0.15997258378339435, 0.11102127619683119, 0.18567745796742552, -0.08823589721292413, 0.0650708564231566, -0.008458893922666157, 0.0066312527096872975, -0.0008957046661781586, 0.00014970072763688603, 0.00010057765146096334, -5.8479608217953216e-05, 3.520418102412063e-06, 9.254368218336315e-07, -9.327808347925156e-07, 4.3444541574847745e-07, 5.697433603526431e-09, -2.3183303703551085e-08, 7.258653847478167e-09, -2.6352193829903196e-09]"
0.2,ImADA_12_WSVM,20,10000,2,0.58,0.8,0.681175454637056,0.4102564102564103,0.27586206896551724,0.6166666666666667,0.6900000000000002,"[[58 42]
 [ 4 16]]","[0.24336749999999996, 0.632725138065021, 0.5412668537397715, 0.49605018094155184, 0.4967541573764258, 0.4870792630793688, 0.5134435471265444, 0.4808270744430564, 0.5180802183695897, 0.48293114265874426, 0.515326153685752, 0.48561454129857873, 0.5129420747612773, 0.48784462317523536, 0.5109604093421702, 0.48970064881765296, 0.5093026548545482, 0.49125562206810747, 0.5079083162393131, 0.49256484383952254]","[0.5671525100131504, -0.2719627982187286, -0.08272187854227492, 0.007899802446798549, 0.006491776440271733, 0.025847228302122407, -0.026893576100237973, 0.03836466234750778, -0.036176209969888566, 0.03415098514005018, -0.030661912721291432, 0.028778859874000303, -0.025889932547651515, 0.024315544670309636, -0.021924330844342865, 0.02060161649465758, -0.01860745694455443, 0.017490539208093774, -0.01581795160380298, 0.014871408538228643]"
0.2,WSVM,20,10000,3,0.94,0.35,0.5735852159879994,0.4242424242424242,0.5384615384615384,0.8416666666666667,0.6449999999999999,"[[94  6]
 [13  7]]",None,None
0.2,ADA_WSVM,20,10000,3,0.95,0.25,0.48733971724044817,0.3333333333333333,0.5,0.8333333333333334,0.6,"[[95  5]
 [15  5]]","[0.16458333333333336, 0.3538621799930554, 0.34743351916731946, 0.42522768546163975, 0.5000000000000002, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.8122567874197738, 0.30105265470866366, 0.31516984269334986, 0.15067461584636194, -4.440892098500628e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_SVM,20,10000,3,0.83,0.65,0.7345066371381541,0.5199999999999999,0.43333333333333335,0.8,0.74,"[[83 17]
 [ 7 13]]","[0.2602333333333335, 0.2960834851743197, 0.5220150895190087, 0.5037677426315517, 0.507215051190136, 0.43363938179485856, 0.5685808705273511, 0.44828479856916065, 0.5310872095154997, 0.5158320803437427, 0.4842114050104184, 0.515305296727141, 0.4851492922502937, 0.5144223437262188, 0.4859820010715801, 0.5136357082413878, 0.4867262847747924, 0.5129304451323634, 0.4873955179936467, 0.5122945491590503]","[0.5223780783512186, 0.4330091515829489, -0.04405866531379859, -0.007535627898467936, -0.014431104088512345, 0.13350886939170795, -0.1380317398973035, 0.10380161608475005, -0.06225472038536255, -0.03167474942189777, 0.031587691667335036, -0.030620159627730507, 0.02971015406489815, -0.028852691195465897, 0.028043346914995115, -0.027278180359619035, 0.026553669664958125, -0.025866657709942304, 0.02521430608029072, -0.024594055834345454]"
0.2,ImADA2_SVM,20,10000,3,0.95,0.35,0.5766281297335397,0.4375,0.5833333333333334,0.85,0.65,"[[95  5]
 [13  7]]","[0.2516059027777778, 0.4830666480609101, 0.48592670772248464, 0.5022685164270642, 0.49962737853747474, 0.5000610179421268, 0.4999900030790512, 0.5000016377178506, 0.4999997317017839, 0.5000000439537083, 0.499999992799322, 0.5000000011796444, 0.4999999998067459, 0.5000000000316596, 0.49999999999481354, 0.5000000000008495, 0.4999999999998609, 0.5000000000000229, 0.4999999999999962, 0.5000000000000007]","[0.5450328608301994, 0.033879660642167964, 0.028154020948463417, -0.0045370639856164695, 0.0007452430630166421, -0.00012203588485934299, 1.9993841900284445e-05, -3.2754357011485584e-06, 5.365964321218465e-07, -8.790741669096379e-08, 1.4401356011263841e-08, -2.3592887699193393e-09, 3.865081586623051e-10, -6.331912772285093e-11, 1.0373035763570163e-11, -1.6990853168892264e-12, 2.7822188997098683e-13, -4.5741188614558545e-14, 7.549516567451008e-15, -1.3322676295501896e-15]"
0.2,ImADA_12_SVM,20,10000,3,0.56,0.95,0.7293833011524188,0.4578313253012048,0.30158730158730157,0.625,0.755,"[[56 44]
 [ 1 19]]","[0.40837160833333347, 0.30292283086139266, 0.575903023016482, 0.49737403674921266, 0.5002795312510738, 0.49997015299585285, 0.5000031858797274, 0.4999996599262282, 0.500000036300724, 0.49999999612512575, 0.5000000004136183, 0.499999999955849, 0.5000000000047129, 0.49999999999949696, 0.5000000000000535, 0.49999999999999434, 0.5000000000000006, 0.5, 0.5, 0.49999999999999983]","[0.18535057819814502, 0.41670901565499163, -0.15298856766111854, 0.005251974789867512, -0.0005590625603928062, 5.969400836517582e-05, -6.3717594547927816e-06, 6.801475436481575e-07, -7.260144796202594e-08, 7.749748449530381e-09, -8.272365022059312e-10, 8.830203234497443e-11, -9.425793479156425e-12, 1.0060841049143047e-12, -1.0702549957387655e-13, 1.1324274851176469e-14, -1.1102230246251577e-15, 0.0, 0.0, 4.440892098500624e-16]"
